# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	6880
#@/user_id	ISuthRain
ma 	嗎	c=50 d=3.84423 t=6880
ma 	嘛	c=2 d=0.594521 t=6880
ma 	碼	c=1 d=0.0115047 t=6880
ma 	罵	c=11 d=1.50791 t=6880
ma cheng shi 	麻城市	c=0 d=0.0697676 t=6880
ma fan 	麻煩	c=4 d=0.120438 t=6880
ma lai 	馬來	c=1 d=0.527292 t=6880
mai 	買	c=7 d=0.687555 t=6880
mai 	賣	c=2 d=1.17892 t=6880
mai ge 	買個	c=1 d=0.247833 t=6880
mai jia 	賣家	c=1 d=0.0578443 t=6880
man 	慢	c=1 d=0.951229 t=6880
man 	蠻	c=1 d=0.412714 t=6880
man hua 	漫畫	c=1 d=0.0220377 t=6880
man man 	慢慢	c=1 d=0.438235 t=6880
man yi ma 	滿意嗎	c=1 d=0.0206508 t=6880
man zu 	滿足	c=1 d=0.00600598 t=6880
mang 	忙	c=1 d=0.932394 t=6880
mao 	貓	c=2 d=0.76187 t=6880
mao ze dong 	毛澤東	c=3 d=1.01877 t=6880
mao zhu xi 	毛主席	c=1 d=0.496585 t=6880
mao zi 	毛子	c=1 d=0.0575558 t=6880
me 	麼	c=1 d=0.529935 t=6880
mei 	妹	c=1 d=0.373439 t=6880
mei 	沒	c=31 d=3.12183 t=6880
mei 	美	c=4 d=0.344335 t=6880
mei ci 	每次	c=1 d=0.15259 t=6880
mei cuo 	沒錯	c=1 d=0.45612 t=6880
mei de 	沒得	c=1 d=0.955997 t=6880
mei fa 	沒法	c=1 d=0.467666 t=6880
mei fang 	沒放	c=1 d=0.900325 t=6880
mei ge 	每個	c=2 d=0.690734 t=6880
mei ge ren 	每個人	c=1 d=0.0182243 t=6880
mei guan xi 	沒關係	c=1 d=0.301194 t=6880
mei guo 	美國	c=1 d=0.394554 t=6880
mei hao 	美好	c=1 d=0.748264 t=6880
mei ji hui 	沒機會	c=1 d=0.205975 t=6880
mei ji tian 	沒幾天	c=1 d=0.67368 t=6880
mei kai men 	沒開門	c=1 d=0.265803 t=6880
mei lan fang 	梅蘭芳	c=1 d=0.0356146 t=6880
mei le 	沒了	c=1 d=0.10435 t=6880
mei li jian 	美利堅	c=1 d=0.0555762 t=6880
mei qian 	沒錢	c=1 d=0.955997 t=6880
mei qiang 	沒牆	c=2 d=0.0290366 t=6880
mei ren 	沒人	c=2 d=0.261961 t=6880
mei ren yu 	美人魚	c=1 d=0.532592 t=6880
mei shi 	沒事	c=1 d=0.479505 t=6880
mei ti 	媒體	c=1 d=0.822835 t=6880
mei tian 	每天	c=1 d=0.496585 t=6880
mei yong 	沒用	c=0 d=0.000744658 t=6880
mei you 	沒有	c=39 d=4.02611 t=6880
mei yue 	每月	c=1 d=0.22313 t=6880
mei zuo 	沒做	c=1 d=0.0507928 t=6880
men 	們	c=2 d=0.367376 t=6880
men 	門	c=1 d=0.273898 t=6880
meng 	夢	c=1 d=0.185444 t=6880
meng huan 	夢幻	c=3 d=1.23872 t=6880
meng lei 	夢類	c=1 d=0.66034 t=6880
mi lu 	迷路	c=1 d=0.603506 t=6880
mi ma 	密碼	c=2 d=0.39482 t=6880
mi mang 	迷茫	c=1 d=0.744532 t=6880
mi mi 	祕密	c=1 d=0.375311 t=6880
mi yao 	密鑰	c=1 d=0.562705 t=6880
mian e 	面額	c=1 d=0.0372538 t=6880
mian shi 	面試	c=1 d=0.00878245 t=6880
miao 	瞄	c=1 d=0.187308 t=6880
miao shu 	描述	c=2 d=0.965565 t=6880
miao xiao 	渺小	c=1 d=0.594521 t=6880
ming 	名	c=4 d=2.37946 t=6880
ming 	明	c=3 d=1.78496 t=6880
ming bai 	明白	c=2 d=0.155265 t=6880
ming ling 	命令	c=8 d=1.47781 t=6880
ming nian 	明年	c=4 d=0.97531 t=6880
ming tian 	明天	c=1 d=0.060205 t=6880
ming xian 	明顯	c=1 d=0.280832 t=6880
ming zi 	名字	c=6 d=1.98762 t=6880
mo hu 	模糊	c=1 d=0.0317456 t=6880
mo mo 	默默	c=1 d=0.597501 t=6880
mo ni 	模擬	c=2 d=0.767206 t=6880
mo ren 	默認	c=14 d=2.90671 t=6880
mo shi 	模式	c=2 d=0.123799 t=6880
mou ge 	某個	c=5 d=1.81264 t=6880
mou ge ren 	某個人	c=1 d=0.414783 t=6880
mou xie 	某些	c=1 d=0.0401553 t=6880
mu ji 	母雞	c=1 d=0.0934807 t=6880
mu lu 	目錄	c=4 d=0.0450492 t=6880
mu qian 	目前	c=2 d=0.0440121 t=6880
na 	拿	c=3 d=0.229089 t=6880
na 	那	c=9 d=1.16496 t=6880
na bi 	那筆	c=1 d=0.362402 t=6880
na bian 	那邊	c=9 d=0.595239 t=6880
na chu lai 	拿出來	c=1 d=0.843665 t=6880
na dao 	拿到	c=1 d=0.66365 t=6880
na de 	那得	c=1 d=0.0593087 t=6880
na ge 	那個	c=24 d=1.76845 t=6880
na ge hao 	哪個好	c=1 d=0.0415857 t=6880
na ge qu 	哪個區	c=1 d=0.980199 t=6880
na ge ren 	那個人	c=1 d=0.618783 t=6880
na jiu 	那就	c=3 d=1.44178 t=6880
na ju 	那句	c=1 d=0.366045 t=6880
na ju hua 	那句話	c=1 d=0.891366 t=6880
na kai tou 	那開頭	c=1 d=0.0724398 t=6880
na lai 	拿來	c=2 d=0.19205 t=6880
na li 	哪裏	c=6 d=1.237 t=6880
na me 	那麼	c=12 d=1.0222 t=6880
na ni 	那你	c=1 d=0.852144 t=6880
na qun 	那羣	c=1 d=0.628135 t=6880
na ren 	那人	c=1 d=0.251579 t=6880
na shi 	那是	c=1 d=0.207008 t=6880
na shi 	那時	c=1 d=0.806541 t=6880
na tian 	那天	c=0 d=0.0229925 t=6880
na wo 	拿握	c=1 d=0.790571 t=6880
na wo 	那我	c=1 d=0.154896 t=6880
na xie 	那些	c=4 d=0.891337 t=6880
na yang 	那樣	c=3 d=0.367879 t=6880
na yi ji 	哪一級	c=1 d=0.201897 t=6880
na zhong 	那種	c=2 d=0.551563 t=6880
nai xin 	耐心	c=1 d=0.0982736 t=6880
nan 	難	c=1 d=0.644036 t=6880
nan dao 	難道	c=2 d=0.267135 t=6880
nan yi 	難以	c=1 d=0.017953 t=6880
nan yi zhi xin 	難以置信	c=2 d=0.644036 t=6880
nan zhao 	難找	c=1 d=0.182684 t=6880
nao 	鬧	c=1 d=0.509156 t=6880
nao tan 	腦癱	c=1 d=0.398519 t=6880
nao xiu 	惱羞	c=1 d=0.557106 t=6880
ne 	呢	c=8 d=1.27628 t=6880
nei cun 	內存	c=1 d=0.519442 t=6880
nei rong 	內容	c=3 d=0.974922 t=6880
nei wang 	內網	c=3 d=0.166795 t=6880
nei xin 	內心	c=1 d=0.0237541 t=6880
nei zhi 	內置	c=4 d=0.933368 t=6880
neng 	能	c=24 d=2.23452 t=6880
neng bu neng 	能不能	c=3 d=0.946485 t=6880
neng gen 	能跟	c=1 d=0.637628 t=6880
neng guo 	能過	c=1 d=0.255381 t=6880
neng yong 	能用	c=1 d=0.0109436 t=6880
ni 	你	c=40 d=3.22749 t=6880
ni an zhuang 	你安裝	c=1 d=0.265803 t=6880
ni bu shi 	你不是	c=1 d=0.0515605 t=6880
ni bu zai 	你不在	c=1 d=0.715338 t=6880
ni de 	你的	c=4 d=1.52546 t=6880
ni ge 	你個	c=1 d=0.373439 t=6880
ni gen 	你跟	c=1 d=0.0141223 t=6880
ni hai 	你還	c=1 d=0.546074 t=6880
ni hao 	你好	c=2 d=0.548812 t=6880
ni hui jia 	你回家	c=1 d=0.472367 t=6880
ni jing ran 	你竟然	c=1 d=0.115903 t=6880
ni kan yi xia 	你看一下	c=1 d=0.0880368 t=6880
ni men 	你們	c=10 d=1.25683 t=6880
ni neng 	你能	c=1 d=0.0422141 t=6880
ni ren wei 	你認爲	c=1 d=0.00794669 t=6880
ni ri li ya 	尼日利亞	c=3 d=1.9521 t=6880
ni shi 	你是	c=6 d=1.02218 t=6880
ni shi na wei 	你是哪位	c=1 d=0.955997 t=6880
ni shuo 	你說	c=3 d=0.256008 t=6880
ni yao 	你要	c=2 d=0.0614292 t=6880
ni yao bu yao 	你要不要	c=1 d=0.71177 t=6880
ni ye yi yang 	你也一樣	c=1 d=0.00856561 t=6880
ni yong 	你用	c=1 d=0.0731678 t=6880
ni zhe 	你這	c=0 d=0.099005 t=6880
ni zhe lao liu 	你這老六	c=2 d=1.99501 t=6880
ni zhi dao 	你知道	c=1 d=0.744532 t=6880
ni zhu yi 	你注意	c=1 d=0.932394 t=6880
ni zi ji 	你自己	c=1 d=0.0608909 t=6880
nian 	年	c=5 d=1.37098 t=6880
niu bi 	牛逼	c=1 d=0.00904991 t=6880
niu dao 	扭到	c=1 d=0.245367 t=6880
nong 	弄	c=1 d=0.666977 t=6880
nong hao 	弄好	c=1 d=0.687289 t=6880
nong le 	弄了	c=1 d=0.0285814 t=6880
nu 	怒	c=2 d=1.13107 t=6880
nu li 	努力	c=2 d=0.159568 t=6880
nuo bei er 	諾貝爾	c=2 d=0.48951 t=6880
o 	哦	c=10 d=1.44408 t=6880
o 	噢	c=2 d=0.783933 t=6880
o de 	哦的	c=1 d=0.396531 t=6880
ou meng 	歐盟	c=1 d=0.0584257 t=6880
pai 	派	c=23 d=3.31957 t=6880
pai lian 	派鏈	c=1 d=0.453845 t=6880
pai xing 	派星	c=2 d=0.0224007 t=6880
pai you 	派友	c=1 d=0.256661 t=6880
pang 	胖	c=1 d=0.0997588 t=6880
pao 	跑	c=1 d=0.101266 t=6880
pei 	陪	c=1 d=0.222017 t=6880
pei he 	配合	c=3 d=0.0139708 t=6880
pei zhi 	配置	c=24 d=4.96268 t=6880
peng guo 	碰過	c=1 d=0.121846 t=6880
pi bei 	疲憊	c=1 d=0.0428521 t=6880
pi gu 	屁股	c=1 d=0.126186 t=6880
pian 	片	c=2 d=0.676747 t=6880
pian 	騙	c=1 d=0.236928 t=6880
piao liang 	漂亮	c=1 d=0.165299 t=6880
piao xi 	漂洗	c=1 d=0.23457 t=6880
pin 	品	c=1 d=0.474734 t=6880
pin 	拼	c=1 d=0.00463092 t=6880
pin fan 	頻繁	c=1 d=0.40657 t=6880
pin lv 	頻率	c=2 d=1.98511 t=6826
pin pai 	品牌	c=1 d=0.718924 t=6880
ping jia 	評價	c=1 d=0.486752 t=6880
ping lun 	評論	c=1 d=0.075774 t=6880
ping mu 	屏幕	c=1 d=0.021068 t=6880
pu pu tong tong 	普普通通	c=1 d=0.0236356 t=6880
pu tian 	普天	c=1 d=0.0295994 t=6880
pu tian gai di 	鋪天蓋地	c=2 d=0.193187 t=6880
pu tong 	普通	c=1 d=0.0129715 t=6880
pu tong hua 	普通話	c=1 d=0.0125881 t=6880
pu tong ren 	普通人	c=3 d=0.628567 t=6880
qi 	期	c=1 d=0.0428521 t=6880
qi 	起	c=1 d=0.414783 t=6880
qi bu 	起步	c=1 d=0.162838 t=6880
qi chuang 	起牀	c=1 d=0.044601 t=6880
qi dai 	期待	c=5 d=1.35547 t=6880
qi dian 	七點	c=1 d=0.110251 t=6880
qi dong 	啓動	c=5 d=0.770233 t=6880
qi jian 	器件	c=2 d=1.00253 t=6880
qi lai 	起來	c=1 d=0.113042 t=6880
qi shi 	其實	c=2 d=0.470299 t=6880
qi ta 	其它	c=6 d=0.961322 t=6880
qi xia 	旗下	c=1 d=0.0485578 t=6880
qi yong 	棄用	c=1 d=0.631284 t=6880
qi yu 	其餘	c=1 d=0.0488012 t=6880
qian 	千	c=1 d=0.22313 t=6880
qian 	淺	c=1 d=0.621885 t=6880
qian 	錢	c=5 d=1.12426 t=6880
qian mian 	前面	c=3 d=0.296129 t=6880
qian qi 	前期	c=1 d=0.0366992 t=6880
qian ti 	前提	c=1 d=0.00546167 t=6880
qian wang 	前往	c=1 d=0.0997588 t=6880
qian yi 	遷移	c=3 d=1.10303 t=6880
qiang 	強	c=3 d=1.57472 t=6880
qiang 	牆	c=2 d=0.0591483 t=6880
qiang da 	強大	c=2 d=0.561032 t=6880
qiang zhe 	強者	c=2 d=0.435974 t=6880
qiao qiao 	悄悄	c=1 d=0.00494193 t=6880
qiao qiao 	瞧瞧	c=1 d=0.0049667 t=6880
qie huan 	切換	c=1 d=0.400517 t=6880
qin er zi 	親兒子	c=1 d=0.0328764 t=6880
qing 	請	c=3 d=0.170428 t=6880
qing chu 	清楚	c=1 d=0.418952 t=6880
qing jiao 	請教	c=2 d=0.647349 t=6880
qing kuang 	情況	c=3 d=0.564083 t=6880
qing wen 	請問	c=11 d=2.70628 t=6880
qing wen yi xia 	請問一下	c=1 d=0.551563 t=6880
qing wo 	請我	c=1 d=0.238115 t=6880
qing yu nian 	慶餘年	c=1 d=0.0018734 t=6880
qu 	區	c=1 d=0.0776922 t=6880
qu 	去	c=15 d=1.64728 t=6880
qu bie 	區別	c=2 d=0.850667 t=6880
qu diao 	去掉	c=2 d=0.854422 t=6880
qu fen 	區分	c=1 d=0.0350844 t=6880
qu kan 	去看	c=1 d=0.0166557 t=6880
qu kan kan 	去看看	c=2 d=0.32628 t=6880
qu kuai 	區塊	c=0 d=0.000181803 t=6880
qu kuai lian 	區塊鏈	c=1 d=0.00182715 t=6880
qu le 	去了	c=1 d=0.826959 t=6880
qu ta 	去他	c=1 d=0.527292 t=6880
qu ta ma 	去他媽	c=1 d=0.38868 t=6880
qu zuo 	去做	c=1 d=0.0547488 t=6880
quan 	勸	c=1 d=0.213312 t=6880
quan bu 	全部	c=3 d=0.895002 t=6880
quan bu bi 	全部幣	c=1 d=0.839457 t=6880
quan qiu 	全球	c=1 d=0.489192 t=6880
que ding 	確定	c=1 d=0.178173 t=6880
que ren 	確認	c=1 d=0.585669 t=6880
que shi 	確實	c=8 d=1.06384 t=6880
qun 	羣	c=2 d=1.0153 t=6880
ran hou 	然後	c=6 d=0.94485 t=6880
rang 	讓	c=5 d=0.29523 t=6880
rang ni 	讓你	c=3 d=1.84644 t=6880
rang wo 	讓我	c=2 d=0.644383 t=6880
re 	熱	c=1 d=0.172045 t=6880
re men 	熱門	c=1 d=0.205975 t=6880
ren 	人	c=11 d=1.94207 t=6880
ren 	認	c=4 d=0.860768 t=6880
ren he 	任何	c=2 d=0.264477 t=6880
ren jia 	人家	c=3 d=0.96242 t=6880
ren min 	人民	c=1 d=0.923116 t=6880
ren min bi 	人民幣	c=4 d=0.42083 t=6880
ren ming 	認命	c=1 d=0.722527 t=6880
ren sheng 	人生	c=1 d=0.169483 t=6880
ren shi 	認識	c=1 d=0.168638 t=6880
ren tong 	忍痛	c=1 d=0.150318 t=6880
ren wei 	認爲	c=1 d=0.0192547 t=6880
ren wu 	任務	c=1 d=0.631284 t=6880
ren yao 	人妖	c=1 d=0.165299 t=6880
ren yao 	人要	c=1 d=0.182684 t=6880
ren zhen 	認真	c=1 d=0.251579 t=6880
ren zheng 	認證	c=2 d=0.0214491 t=6880
ri 	日	c=0 d=0.0980199 t=6880
ri ben 	日本	c=1 d=0.0596059 t=6880
ri qi 	日期	c=1 d=0.790571 t=6880
ri zi 	日子	c=2 d=0.719111 t=6880
rong yao 	榮耀	c=1 d=0.0645703 t=6880
rou ruan 	柔軟	c=1 d=0.247833 t=6880
ru 	入	c=1 d=0.67032 t=6880
ru 	如	c=1 d=0.666977 t=6880
ru ci 	如此	c=1 d=0.484325 t=6880
ru guo 	如果	c=8 d=1.38368 t=6880
ru he 	如何	c=8 d=1.2694 t=6880
ru he rang 	如何讓	c=1 d=0.516851 t=6880
ru qin 	入侵	c=1 d=0.101774 t=6880
ru zhu 	入住	c=1 d=0.193013 t=6880
ruan jian 	軟件	c=4 d=1.64633 t=6880
san 	三	c=2 d=1.02362 t=6880
san bai liang 	三百兩	c=1 d=0.299692 t=6880
san dai 	三代	c=1 d=0.316637 t=6880
san nian 	三年	c=1 d=0.394554 t=6880
san ren 	三人	c=1 d=0.634448 t=6880
san si qian 	三四千	c=1 d=0.179066 t=6880
san xiao shi 	三小時	c=1 d=0.301194 t=6880
san zu 	三足	c=1 d=0.0547488 t=6880
sao miao 	掃描	c=1 d=0.00290884 t=6880
sha 	傻	c=3 d=1.06527 t=6880
sha 	啥	c=4 d=0.562069 t=6880
sha te 	沙特	c=2 d=0.780829 t=6880
shan 	閃	c=1 d=0.390628 t=6880
shan chu 	刪除	c=4 d=0.941765 t=6880
shan chu xian 	刪除線	c=1 d=0.822835 t=6880
shan ren 	閃人	c=1 d=0.307279 t=6880
shan shuo 	閃爍	c=1 d=0.400517 t=6880
shang 	上	c=2 d=1.40639 t=6880
shang 	商	c=1 d=0.180866 t=6880
shang ban 	上班	c=2 d=0.807065 t=6880
shang chang 	商場	c=4 d=0.778801 t=6880
shang che 	上車	c=2 d=1.0761 t=6880
shang chuan 	上傳	c=1 d=0.865022 t=6880
shang ci 	上次	c=1 d=0.0229371 t=6880
shang ge 	上個	c=1 d=0.529935 t=6880
shang hai 	上海	c=1 d=0.606531 t=6880
shang jia 	商家	c=5 d=1.56069 t=6880
shang mian 	上面	c=5 d=1.19532 t=6880
shang pin 	商品	c=1 d=0.477114 t=6880
shang xian 	上線	c=1 d=0.995012 t=6880
shang xiang 	上香	c=1 d=0.313486 t=6880
shang yi 	上億	c=0 d=0.0847894 t=6880
shang yi ge 	上一個	c=1 d=0.106459 t=6880
shang yi le 	上億了	c=1 d=0.852144 t=6880
shao 	少	c=1 d=0.362402 t=6880
shao 	燒	c=1 d=0.0315873 t=6880
shao an 	稍安	c=1 d=0.117655 t=6880
shao deng 	稍等	c=1 d=0.0500366 t=6880
shao nian 	少年	c=1 d=0.203926 t=6880
shao zhi 	燒紙	c=1 d=0.0308074 t=6880
she 	社	c=1 d=0.932394 t=6880
she bei 	設備	c=3 d=0.585871 t=6880
she ji 	設計	c=8 d=1.93416 t=6880
she me 	什麼	c=33 d=3.34351 t=6880
she zhi 	設置	c=11 d=2.294 t=6880
shen 	神	c=1 d=1 t=6856
shen 	身	c=1 d=0.970446 t=6880
shen me dong xi 	什麼東西	c=1 d=0.00467746 t=6880
shen qi 	神奇	c=1 d=0.20089 t=6880
shen qing 	申請	c=2 d=0.114595 t=6880
sheng chan li 	生產力	c=1 d=0.472367 t=6880
sheng cheng 	生成	c=4 d=0.0355123 t=6880
sheng cheng qi 	生成器	c=1 d=0.00166156 t=6880
sheng hua 	生化	c=1 d=0.0071546 t=6880
sheng huo 	生活	c=7 d=0.995012 t=6880
sheng ming 	聲明	c=1 d=0.722527 t=6880
sheng tai 	生態	c=3 d=0.798516 t=6880
sheng yin 	聲音	c=1 d=0.268474 t=6880
shi 	事	c=6 d=0.993618 t=6880
shi 	市	c=2 d=0.201226 t=6880
shi 	師	c=1 d=0.0244775 t=6880
shi 	是	c=118 d=5.89346 t=6880
shi 	時	c=3 d=0.496307 t=6880
shi 	視	c=1 d=0.245367 t=6880
shi 	食	c=1 d=0.0977834 t=6880
shi a 	是啊	c=6 d=0.533204 t=6880
shi ba 	是吧	c=2 d=0.25924 t=6880
shi bai 	失敗	c=1 d=0.0338776 t=6880
shi bie 	識別	c=7 d=0.915247 t=6880
shi bo qi 	示波器	c=2 d=1.99005 t=6846
shi bu shi 	是不是	c=7 d=1.16413 t=6880
shi ci 	詩詞	c=1 d=0.960789 t=6880
shi dai 	時代	c=3 d=0.0253806 t=6880
shi de 	是的	c=2 d=0.360285 t=6880
shi duo shao 	是多少	c=1 d=0.0374406 t=6880
shi fou 	是否	c=1 d=0.112478 t=6880
shi fu 	師傅	c=0 d=0.0759572 t=6880
shi ge 	十個	c=2 d=0.0250972 t=6880
shi ge 	是個	c=1 d=0.0204453 t=6880
shi guo 	試過	c=1 d=0.154896 t=6880
shi ha 	是哈	c=1 d=0.404542 t=6880
shi he 	適合	c=1 d=0.0174224 t=6880
shi hou 	時候	c=8 d=1.20352 t=6880
shi jian 	事件	c=1 d=0.275271 t=6880
shi jian 	時間	c=9 d=2.37775 t=6880
shi le 	試了	c=1 d=0.496585 t=6880
shi li 	實力	c=1 d=0.540641 t=6880
shi ma 	是嗎	c=1 d=0.0120342 t=6880
shi mei you 	是沒有	c=1 d=0.12307 t=6880
shi ni 	是你	c=1 d=0.159614 t=6880
shi pin 	視頻	c=2 d=1.12646 t=6880
shi qing 	事情	c=1 d=0.414783 t=6880
shi shen me 	是什麼	c=11 d=1.24333 t=6880
shi shi 	試試	c=6 d=2.43347 t=6880
shi si ming 	史思明	c=2 d=0.777667 t=6880
shi tian 	十天	c=1 d=0.14808 t=6880
shi wo 	是我	c=1 d=0.0987662 t=6880
shi wu 	失誤	c=1 d=0.484325 t=6880
shi xia 	試下	c=2 d=0.917121 t=6880
shi yi xia 	試一下	c=1 d=0.516851 t=6880
shi yong 	使用	c=53 d=2.76744 t=6880
shi yong guo 	使用過	c=1 d=0.0169922 t=6880
shi yong na 	使用那	c=1 d=0.212248 t=6880
shi you 	石油	c=1 d=0.384812 t=6880
shi zai 	實在	c=1 d=0.0175097 t=6880
shi zhen 	是真	c=1 d=0.154896 t=6880
shi zhen de 	是真的	c=3 d=1.05256 t=6880
shi zhen de la 	是真的啦	c=1 d=0.970446 t=6880
shi zhong guo 	是中國	c=1 d=0.0120946 t=6880
shou 	手	c=1 d=0.209088 t=6880
shou 	收	c=2 d=1.09147 t=6880
shou 	首	c=1 d=0.16696 t=6880
shou dao 	收到	c=2 d=0.507063 t=6880
shou dian 	手電	c=0 d=0.013068 t=6880
shou dian hua 	手電話	c=1 d=0.131336 t=6880
shou fa 	手法	c=1 d=0.697676 t=6880
shou ji 	手機	c=3 d=0.392781 t=6880
shou shi 	收拾	c=1 d=0.501576 t=6880
shou shou 	手手	c=1 d=0.67032 t=6880
shou wan 	手腕	c=0 d=0.0640824 t=6880
shou xian 	首先	c=1 d=0.718924 t=6880
shou xie 	手寫	c=1 d=0.0678809 t=6880
shou zhong 	手中	c=2 d=0.271826 t=6880
shu 	數	c=1 d=0.232236 t=6880
shu 	樹	c=3 d=1.03037 t=6880
shu biao 	鼠標	c=1 d=0.108067 t=6880
shu chang 	舒暢	c=1 d=0.205975 t=6880
shu dan 	鼠膽	c=5 d=0.27736 t=6880
shu fu 	舒服	c=1 d=0.980199 t=6880
shu ji 	書籍	c=1 d=0.790571 t=6880
shu ju 	數據	c=10 d=2.99534 t=6880
shu qian 	數錢	c=1 d=0.217621 t=6880
shu qian 	書籤	c=10 d=1.08914 t=6880
shu ru 	輸入	c=3 d=0.72071 t=6880
shu ru fa 	輸入法	c=1 d=0.603506 t=6880
shu xi 	熟悉	c=6 d=1.9752 t=6880
shu xue 	數學	c=1 d=0.895834 t=6880
shu ye 	樹葉	c=3 d=0.190199 t=6880
shu zhi 	數值	c=1 d=0.265803 t=6880
shu zu 	數組	c=1 d=0.882497 t=6880
shuang 	雙	c=3 d=1.95551 t=6880
shuang guan qi xia 	雙管齊下	c=1 d=0.366045 t=6880
shuang pin 	雙拼	c=6 d=3.94082 t=6880
shui 	水	c=1 d=0.202909 t=6880
shui 	誰	c=1 d=0.436049 t=6880
shui jiao 	睡覺	c=2 d=0.342687 t=6880
shun qi zi ran 	順其自然	c=1 d=0.183599 t=6880
shuo 	說	c=14 d=0.686402 t=6880
shuo de 	說的	c=1 d=0.843665 t=6880
shuo ming 	說明	c=4 d=0.976576 t=6880
shuo shi 	說是	c=1 d=0.332871 t=6880
shuo shi hua 	說實話	c=1 d=0.640824 t=6880
shuo wo de 	說我的	c=1 d=0.0320647 t=6880
shuo zhe 	說着	c=0 d=0.0410656 t=6880
shuo zhe shuo 	說着說	c=1 d=0.412714 t=6880
si 	斯	c=1 d=0.657047 t=6880
si 	死	c=1 d=0.194952 t=6880
si 	絲	c=1 d=0.701173 t=6880
si da 	四大	c=1 d=0.154124 t=6880
si ji 	四季	c=1 d=0.677057 t=6880
si ji 	四級	c=1 d=0.67368 t=6880
si le 	死了	c=1 d=0.0871609 t=6880
si liao 	私聊	c=1 d=0.0769192 t=6880
song 	松	c=1 d=0.0214936 t=6880
sou dao 	搜到	c=1 d=0.453845 t=6880
sou suo 	搜索	c=4 d=2.85224 t=6880
su cha 	速查	c=2 d=0.583319 t=6880
su du 	速度	c=2 d=0.826431 t=6880
suan 	算	c=1 d=0.433874 t=6880
suan ma 	算嗎	c=1 d=0.111917 t=6880
sui bian 	隨便	c=2 d=0.278037 t=6880
sui ji 	隨機	c=3 d=1.97531 t=6880
sui ran 	雖然	c=1 d=0.88692 t=6880
sui xing 	隨性	c=1 d=0.293758 t=6880
sui yuan 	隨緣	c=1 d=0.677057 t=6880
suo jin 	縮進	c=1 d=0.13466 t=6880
suo yi 	所以	c=9 d=1.32793 t=6880
suo you 	所有	c=5 d=0.611157 t=6880
suo zai 	所在	c=2 d=0.968952 t=6880
ta 	他	c=27 d=2.52781 t=6880
ta 	它	c=5 d=0.995192 t=6880
ta ma 	他媽	c=0 d=0.0386741 t=6880
ta men 	他們	c=5 d=1.36304 t=6880
ta men lia 	他們倆	c=1 d=0.353455 t=6880
tai 	太	c=12 d=1.03979 t=6880
tai duo 	太多	c=2 d=0.634448 t=6880
tai gui 	太貴	c=1 d=0.346456 t=6880
tai hao 	太好	c=1 d=0.189191 t=6880
tai man 	太慢	c=1 d=0.12493 t=6880
tai ming xian 	太明顯	c=1 d=0.263158 t=6880
tai nan 	太難	c=1 d=0.66034 t=6880
tai shao 	太少	c=1 d=0.238115 t=6880
tai wan 	臺灣	c=1 d=0.0520787 t=6880
tai xu yao 	太需要	c=1 d=0.315058 t=6880
tan 	譚	c=1 d=0.319819 t=6880
tan chu 	彈出	c=2 d=0.307279 t=6880
tan chuang 	彈窗	c=3 d=1.20516 t=6880
tao 	套	c=1 d=0.105928 t=6880
tao 	濤	c=1 d=0.771052 t=6880
tao lun 	討論	c=3 d=0.814411 t=6880
tao xi 	討喜	c=1 d=0.0953692 t=6880
tao yan 	討厭	c=1 d=0.380983 t=6880
te bie 	特別	c=2 d=0.918512 t=6880
te se 	特色	c=1 d=0.421052 t=6880
te xing 	特性	c=2 d=0.700297 t=6880
ti 	踢	c=1 d=0.429557 t=6880
ti gong 	提供	c=1 d=0.00524752 t=6880
ti jiao 	提交	c=2 d=0.114117 t=6880
ti shi 	提示	c=4 d=0.357074 t=6880
ti ta 	替他	c=1 d=0.257947 t=6880
ti xing 	提醒	c=1 d=0.822835 t=6880
ti yan 	體驗	c=1 d=0.467666 t=6880
tian 	天	c=2 d=0.155002 t=6880
tian jia 	添加	c=15 d=2.90194 t=6880
tian tian 	天天	c=1 d=0.995012 t=6880
tian ya 	天涯	c=1 d=0.118245 t=6880
tiao 	挑	c=1 d=0.2334 t=6880
tiao 	調	c=1 d=0.304221 t=6880
tiao jin 	跳進	c=2 d=1.28034 t=6880
tiao shi 	調試	c=2 d=0.00662667 t=6880
tiao yi 	挑一	c=0 d=0.00916297 t=6880
tiao yi ge 	挑一個	c=1 d=0.092089 t=6880
tiao yong 	調用	c=6 d=1.46995 t=6880
tiao zhan 	挑戰	c=2 d=1.98506 t=6880
tiao zhuan 	跳轉	c=11 d=1.3145 t=6880
tie gen 	鐵根	c=1 d=0.257947 t=6880
ting 	停	c=1 d=0.384812 t=6880
ting bu dong 	聽不懂	c=1 d=0.00831246 t=6880
ting de 	聽得	c=1 d=0.236928 t=6880
ting guo 	聽過	c=1 d=0.180866 t=6880
ting hao 	挺好	c=2 d=0.13332 t=6880
ting liu 	停留	c=1 d=0.427415 t=6880
ting shuo 	聽說	c=1 d=0.0195457 t=6880
ting wen 	聽聞	c=1 d=0.00690852 t=6880
ting zhi 	停止	c=1 d=0.00155699 t=6880
tong guo 	通過	c=1 d=0.203926 t=6880
tong ku 	痛苦	c=2 d=0.185602 t=6880
tong li 	桶裏	c=1 d=0.0262523 t=6880
