# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	7235
#@/user_id	ISuthRain
suan 	算	c=1 d=0.433874 t=7235
suan ma 	算嗎	c=1 d=0.111917 t=7235
sui bian 	隨便	c=2 d=0.278037 t=7235
sui ji 	隨機	c=3 d=1.97531 t=7235
sui ran 	雖然	c=1 d=0.88692 t=7235
sui xing 	隨性	c=1 d=0.293758 t=7235
sui yuan 	隨緣	c=1 d=0.677057 t=7235
suo jin 	縮進	c=1 d=0.13466 t=7235
suo yi 	所以	c=9 d=1.32793 t=7235
suo you 	所有	c=5 d=0.611157 t=7235
suo zai 	所在	c=2 d=0.968952 t=7235
ta 	他	c=27 d=2.52781 t=7235
ta 	它	c=6 d=0.995192 t=7235
ta ma 	他媽	c=0 d=0.0386741 t=7235
ta men 	他們	c=5 d=1.36304 t=7235
ta men lia 	他們倆	c=1 d=0.353455 t=7235
tai 	太	c=13 d=1.03979 t=7235
tai duo 	太多	c=2 d=0.634448 t=7235
tai gui 	太貴	c=1 d=0.346456 t=7235
tai hao 	太好	c=1 d=0.189191 t=7235
tai man 	太慢	c=1 d=0.12493 t=7235
tai ming xian 	太明顯	c=1 d=0.263158 t=7235
tai nan 	太難	c=1 d=0.66034 t=7235
tai shao 	太少	c=1 d=0.238115 t=7235
tai wan 	臺灣	c=1 d=0.0520787 t=7235
tai xu yao 	太需要	c=1 d=0.315058 t=7235
tan 	譚	c=1 d=0.319819 t=7235
tan chu 	彈出	c=2 d=0.307279 t=7235
tan chuang 	彈窗	c=3 d=1.20516 t=7235
tao 	套	c=1 d=0.105928 t=7235
tao 	濤	c=1 d=0.771052 t=7235
tao lun 	討論	c=3 d=0.814411 t=7235
tao xi 	討喜	c=1 d=0.0953692 t=7235
tao yan 	討厭	c=1 d=0.380983 t=7235
te bie 	特別	c=2 d=0.918512 t=7235
te se 	特色	c=1 d=0.421052 t=7235
te shu 	特殊	c=1 d=1 t=7083
te xing 	特性	c=2 d=0.700297 t=7235
teng xun 	騰訊	c=1 d=1 t=7018
ti 	踢	c=1 d=0.429557 t=7235
ti gong 	提供	c=1 d=0.00524752 t=7235
ti jiao 	提交	c=2 d=0.114117 t=7235
ti shi 	提示	c=4 d=0.357074 t=7235
ti ta 	替他	c=1 d=0.257947 t=7235
ti xing 	提醒	c=1 d=0.822835 t=7235
ti yan 	體驗	c=1 d=0.467666 t=7235
tian 	天	c=2 d=0.155002 t=7235
tian jia 	添加	c=15 d=2.90194 t=7235
tian tian 	天天	c=1 d=0.995012 t=7235
tian ya 	天涯	c=1 d=0.118245 t=7235
tiao 	挑	c=1 d=0.2334 t=7235
tiao 	調	c=1 d=0.304221 t=7235
tiao jin 	跳進	c=2 d=1.28034 t=7235
tiao shi 	調試	c=2 d=0.00662667 t=7235
tiao yi 	挑一	c=0 d=0.00916297 t=7235
tiao yi ge 	挑一個	c=1 d=0.092089 t=7235
tiao yong 	調用	c=6 d=1.46995 t=7235
tiao zhan 	挑戰	c=2 d=1.98506 t=7235
tiao zhuan 	跳轉	c=11 d=1.3145 t=7235
tie gen 	鐵根	c=1 d=0.257947 t=7235
ting 	停	c=1 d=0.384812 t=7235
ting bu dong 	聽不懂	c=1 d=0.00831246 t=7235
ting de 	聽得	c=1 d=0.236928 t=7235
ting guo 	聽過	c=1 d=0.180866 t=7235
ting hao 	挺好	c=2 d=0.13332 t=7235
ting liu 	停留	c=1 d=0.427415 t=7235
ting shuo 	聽說	c=1 d=0.0195457 t=7235
ting wen 	聽聞	c=1 d=0.00690852 t=7235
ting zhi 	停止	c=1 d=0.00155699 t=7235
tong guo 	通過	c=1 d=0.203926 t=7235
tong ku 	痛苦	c=2 d=0.185602 t=7235
tong li 	桶裏	c=1 d=0.0262523 t=7235
tong ming 	同名	c=1 d=0.909373 t=7235
tong shi 	同是	c=1 d=0.117655 t=7235
tong xun 	通訊	c=5 d=1.37395 t=7235
tong yi 	同意	c=1 d=0.548812 t=7235
tong yi ge 	同一個	c=2 d=0.776052 t=7235
tong zhi 	通知	c=2 d=0.543836 t=7235
tong zhuang shui 	桶裝水	c=1 d=0.10383 t=7235
tou 	頭	c=2 d=0.010906 t=7235
tou ming du 	透明度	c=1 d=0.704688 t=7235
tou teng 	頭疼	c=3 d=0.615697 t=7235
tou wen jian 	頭文件	c=11 d=1.46446 t=7235
tou xiang 	頭像	c=3 d=1.47427 t=7235
tou xiao 	偷笑	c=2 d=0.0608495 t=7235
tou zhe le 	偷着樂	c=0 d=0.0631284 t=7235
tou zhe le ba ni 	偷着樂吧你	c=1 d=0.634448 t=7235
tou zi 	投資	c=1 d=0.637628 t=7235
tu 	吐	c=2 d=0.373439 t=7235
tu 	圖	c=2 d=0.523621 t=7235
tu biao 	圖標	c=7 d=1.2984 t=7235
tu pian 	圖片	c=1 d=0.390628 t=7235
tu ran 	突然	c=1 d=0.0898153 t=7235
tu sheng tu chang 	土生土長	c=1 d=0.0124629 t=7235
tui 	推	c=1 d=0.831104 t=7235
tui chu 	退出	c=2 d=0.420123 t=7235
tui jian 	推薦	c=3 d=0.513503 t=7235
tui te 	推特	c=1 d=0.0102549 t=7235
tui tuo 	推脫	c=1 d=0.0102037 t=7235
tun 	吞	c=1 d=0.0116786 t=7235
tuo 	拖	c=1 d=0.0578443 t=7235
tuo 	脫	c=3 d=0.62698 t=7235
tuo gou 	脫鉤	c=1 d=0.396531 t=7235
tuo yuan 	橢圓	c=2 d=0.50824 t=7235
wa 	挖	c=1 d=0.204948 t=7235
wa li 	瓦礫	c=0 d=0.0276651 t=7235
wan 	完	c=1 d=0.00895987 t=7235
wan 	晚	c=2 d=0.583216 t=7235
wan 	玩	c=1 d=0.133989 t=7235
wan 	萬	c=24 d=3.71016 t=7235
wan e 	萬惡	c=1 d=0.99005 t=7235
wan quan 	完全	c=3 d=1.02416 t=7235
wan shang 	晚上	c=1 d=0.12938 t=7235
wan zheng 	完整	c=1 d=1 t=6887
wang 	往	c=5 d=1.34054 t=7235
wang 	忘	c=1 d=1 t=6984
wang 	王	c=2 d=0.865022 t=7235
wang 	網	c=6 d=0.632579 t=7235
wang hong 	網紅	c=1 d=1 t=7185
wang luo 	網絡	c=3 d=0.256345 t=7235
wang ye 	網頁	c=4 d=1.71932 t=7235
wang zhan 	網站	c=5 d=0.354534 t=7235
wang zhe 	王者	c=2 d=0.085435 t=7235
wang zhe rong yao 	王者榮耀	c=1 d=0.33454 t=7235
wang zhi 	網址	c=2 d=0.453845 t=7235
wei 	威	c=1 d=0.0547488 t=7235
wei 	爲	c=6 d=1.01569 t=7235
wei ao hui 	爲懊悔	c=1 d=0.114178 t=7235
wei ci 	爲此	c=1 d=0.481909 t=7235
wei gui 	違規	c=1 d=0.932394 t=7235
wei ji fen 	微積分	c=1 d=0.878095 t=7235
wei lai 	未來	c=4 d=0.941765 t=7235
wei ruan 	微軟	c=2 d=1.53995 t=7235
wei ruan ya hei 	微軟雅黑	c=1 d=0.733447 t=7235
wei shen me 	爲什麼	c=14 d=1.29773 t=7235
wei shu 	位數	c=1 d=0.729789 t=7235
wei xian 	危險	c=2 d=0.697676 t=7235
wei xin 	微信	c=5 d=0.438368 t=7235
wei ye 	偉業	c=1 d=0.0277367 t=7235
wei zhi 	位置	c=5 d=1.17101 t=7235
wen 	問	c=3 d=0.656241 t=7235
wen 	文	c=1 d=0.0675424 t=7235
wen 	穩	c=1 d=0.036334 t=7235
wen ben 	文本	c=2 d=1.94649 t=6926
wen de 	問得	c=1 d=0.878095 t=7235
wen hao 	問好	c=1 d=0.045502 t=7235
wen jian 	文件	c=29 d=4.17013 t=7235
wen jian jia 	文件夾	c=2 d=0.867946 t=7235
wen ni zi ji 	問你自己	c=1 d=0.557106 t=7235
wen nuan 	溫暖	c=1 d=0.65377 t=7235
wen ti 	問題	c=18 d=2.55248 t=7235
wen ti la 	問題啦	c=1 d=0.20089 t=7235
wen xing 	溫馨	c=1 d=0.818731 t=7235
wen xue 	文學	c=1 d=0.421052 t=7235
wen yi xia 	問一下	c=1 d=0.316637 t=7235
wen zhang 	文章	c=1 d=0.0728029 t=7235
wo 	我	c=203 d=9.21398 t=7235
wo ai 	我愛	c=0 d=0.290689 t=7235
wo ai men 	我愛們	c=1 d=1 t=7235
wo ai ni men 	我愛你們	c=3 d=1.8883 t=7235
wo ai ni men yo 	我愛你們喲	c=2 d=1.97516 t=7235
wo ai ni men you 	我愛你們有	c=1 d=0.272532 t=7235
wo an zhuang 	我安裝	c=1 d=0.00486835 t=7235
wo bi 	我比	c=1 d=0.398519 t=7235
wo bu guan 	我不管	c=1 d=0.995012 t=7235
wo bu shi 	我不是	c=1 d=0.0051953 t=7235
wo bu zhi dao 	我不知道	c=3 d=0.421052 t=7235
wo cao 	我操	c=1 d=0.174645 t=7235
wo de 	我的	c=11 d=2.11941 t=7235
wo er fu 	沃爾夫	c=0 d=0.00507928 t=7235
wo er fu ao hong 	沃爾夫熬宏	c=1 d=0.0510474 t=7235
wo gan jiao 	我感覺	c=1 d=0.494109 t=7235
wo hen 	我很	c=1 d=0.131994 t=7235
wo jie shou 	我接受	c=1 d=0.759572 t=7235
wo jin 	握緊	c=0 d=0.0193013 t=7235
wo jin jiu bian 	握緊就變	c=1 d=0.19398 t=7235
wo jin tian 	我今天	c=1 d=0.496585 t=7235
wo men 	我們	c=4 d=0.762281 t=7235
wo men zhen de 	我們真的	c=1 d=0.612626 t=7235
wo shi 	我是	c=4 d=0.845161 t=7235
wo shuo 	我說	c=2 d=0.69711 t=7235
wo ye 	我也	c=1 d=0.265803 t=7235
wo yi jing 	我已經	c=1 d=0.618783 t=7235
wo yi zhi 	我一直	c=1 d=0.522046 t=7235
wo zhen de 	我真的	c=1 d=0.524663 t=7235
wo zhi dao 	我知道	c=1 d=0.965605 t=7235
wo zi ji 	我自己	c=1 d=0.0124007 t=7235
wu 	武	c=1 d=0.882497 t=7235
wu 	無	c=1 d=0.247833 t=7235
wu di 	無敵	c=2 d=1.00069 t=7235
wu fa 	無法	c=8 d=1.62803 t=7235
wu liao 	無聊	c=1 d=0.174645 t=7235
wu pin 	物品	c=3 d=1.03703 t=7235
wu qiong wu jin 	無窮無盡	c=1 d=0.421052 t=7235
wu san 	無三	c=1 d=0.782705 t=7235
wu suo wei 	無所謂	c=1 d=0.436049 t=7235
wu xian 	無線	c=1 d=1 t=7072
wu xu 	無序	c=2 d=0.00850722 t=7235
wu yan 	無言	c=1 d=0.0130365 t=7235
wu yi fan 	吳亦凡	c=1 d=0.109154 t=7235
xi 	洗	c=2 d=0.148932 t=7235
xi 	璽	c=2 d=0.373527 t=7235
xi guan 	習慣	c=1 d=0.0146253 t=7235
xi huan 	喜歡	c=3 d=0.266572 t=7235
xi lie 	系列	c=1 d=0.431711 t=7235
xi mei 	禧妹	c=1 d=0.331211 t=7235
xi ni xi 	西尼西	c=1 d=0.00609675 t=7235
xi que 	稀缺	c=1 d=0.346456 t=7235
xi tong 	系統	c=4 d=0.0471026 t=7235
xi wang 	希望	c=13 d=0.957195 t=7235
xi xi shui 	洗洗睡	c=1 d=0.0205478 t=7235
xi yi 	西醫	c=1 d=0.810584 t=7235
xi yi fu 	洗衣服	c=1 d=0.814647 t=7235
xi yi ji 	洗衣機	c=1 d=0.179964 t=7235
xi zao 	洗澡	c=1 d=0.118245 t=7235
xia 	下	c=9 d=0.907986 t=7235
xia ban 	下班	c=1 d=0.105928 t=7235
xia bu le 	下不了	c=1 d=0.00918669 t=7235
xia ci 	下次	c=1 d=0.193013 t=7235
xia ge 	下個	c=2 d=0.391904 t=7235
xia hua xian 	下劃線	c=1 d=0.794534 t=7235
xia lai 	下來	c=1 d=0.305746 t=7235
xia luo te 	夏洛特	c=1 d=0.313486 t=7235
xia mian 	下面	c=1 d=0.172907 t=7235
xia qu 	下去	c=1 d=0.0584257 t=7235
xia ren 	嚇人	c=1 d=0.256661 t=7235
xia ri 	夏日	c=1 d=0.873716 t=7235
xia wu 	下午	c=1 d=0.367879 t=7235
xia xian 	下線	c=1 d=0.275271 t=7235
xia yan 	瞎眼	c=1 d=0.158025 t=7235
xia yi 	下移	c=1 d=0.316637 t=7235
xia yi ge 	下一個	c=1 d=0.105928 t=7235
xia yu 	下雨	c=1 d=0.207008 t=7235
xia zai 	下載	c=10 d=2.35332 t=7235
xia zhou wu 	下週五	c=1 d=0.591555 t=7235
xian 	先	c=4 d=0.791318 t=7235
xian 	嫌	c=1 d=0.318224 t=7235
xian 	現	c=1 d=0.0776922 t=7235
xian 	閒	c=2 d=0.877197 t=7235
xian fa 	憲法	c=1 d=0.460704 t=7235
xian feng 	先鋒	c=2 d=0.313527 t=7235
xian gou 	限購	c=1 d=0.499074 t=7235
xian jian 	仙劍	c=1 d=1 t=7227
xian qi 	嫌棄	c=1 d=0.496585 t=7235
xian shang 	線上	c=1 d=0.125556 t=7235
xian shang ka 	線上卡	c=2 d=0.565525 t=7235
xian shang kan 	線上看	c=10 d=3.24124 t=7235
xian shang lai 	先上來	c=1 d=0.124307 t=7235
xian shi 	顯示	c=24 d=4.80198 t=7235
xian shi qi 	顯示器	c=1 d=0.143704 t=7235
xian yu 	限於	c=1 d=0.856415 t=7235
xian zai 	現在	c=35 d=2.63734 t=7235
xian zhi 	限制	c=1 d=0.458406 t=7235
xiang 	像	c=9 d=0.559361 t=7235
xiang 	想	c=17 d=1.29623 t=7235
xiang 	相	c=2 d=1.70431 t=7235
xiang 	箱	c=1 d=0.562705 t=7235
xiang 	鄉	c=1 d=0.238115 t=7235
xiang 	香	c=1 d=0.687289 t=7235
xiang ba 	想把	c=2 d=1.95072 t=7235
xiang dang yu 	相當於	c=1 d=0.33454 t=7235
xiang de 	想得	c=1 d=0.126818 t=7235
xiang dui 	相對	c=1 d=0.357007 t=7235
xiang fa 	想法	c=3 d=0.0632918 t=7235
xiang gang 	香港	c=8 d=0.207583 t=7235
xiang guan 	相關	c=4 d=1.08395 t=7235
xiang guo 	想過	c=1 d=0.0539337 t=7235
xiang mu 	項目	c=11 d=0.979914 t=7235
xiang ni 	像你	c=0 d=0.0677057 t=7235
xiang ni yi yang 	像你一樣	c=1 d=0.680451 t=7235
xiang qi lai 	想起來	c=1 d=0.313486 t=7235
xiang qu 	想去	c=1 d=1 t=6975
xiang shi 	像是	c=1 d=0.379083 t=7235
xiang shou 	享受	c=1 d=0.0132336 t=7235
xiang si 	相似	c=1 d=0.895834 t=7235
xiang wen 	想問	c=1 d=0.0765355 t=7235
xiang wen xia 	想問下	c=1 d=0.0025415 t=7235
xiang xi 	詳細	c=1 d=0.373439 t=7235
xiang xiang 	想想	c=1 d=0.778801 t=7235
xiang yao 	想要	c=6 d=0.453845 t=7235
xiang zhe 	想着	c=1 d=0.00856561 t=7235
xiang zheng 	象徵	c=1 d=0.425283 t=7235
xiang zhou 	香洲	c=1 d=0.0773047 t=7235
xiao 	小	c=4 d=1.71492 t=7235
xiao 	校	c=1 d=0.814647 t=7235
xiao 	笑	c=1 d=0.88692 t=7235
xiao hei 	小黑	c=5 d=1.46492 t=7235
xiao ji chang 	小機場	c=1 d=0.995012 t=7235
xiao mi 	小米	c=2 d=1.90484 t=7210
xiao shen ke 	肖申克	c=2 d=1.99005 t=7141
xiao xiao 	小小	c=0 d=0.0637628 t=7235
xiao xiao di 	小小弟	c=1 d=0.640824 t=7235
xiao xin 	小心	c=1 d=0.0531307 t=7235
xiao yi zi 	小姨子	c=1 d=0.588605 t=7235
xiao yuan 	校園	c=1 d=0.0200405 t=7235
xie 	些	c=4 d=0.422643 t=7235
xie 	寫	c=13 d=1.02221 t=7235
xie ba 	寫吧	c=1 d=0.0977834 t=7235
xie bu 	寫不	c=0 d=0.02334 t=7235
xie bu lai 	寫不來	c=1 d=0.23457 t=7235
xie cuo 	寫錯	c=1 d=0.715338 t=7235
xie de 	寫的	c=1 d=0.680451 t=7235
xie dian 	寫點	c=1 d=0.0724398 t=7235
xie fa 	寫法	c=2 d=0.877855 t=7235
xie shang 	寫上	c=1 d=0.29523 t=7235
xie xie 	謝謝	c=11 d=1.51133 t=7235
xie xie ei 	謝謝誒	c=3 d=1.41703 t=7235
xie yi 	協議	c=3 d=1.24075 t=7235
xin 	信	c=1 d=0.873716 t=7235
xin 	新	c=4 d=0.594358 t=7235
xin ci 	新詞	c=1 d=0.99005 t=7235
xin de 	新的	c=1 d=0.0212797 t=7235
xin fan 	心煩	c=1 d=0.600496 t=7235
xin ku 	辛苦	c=1 d=0.683861 t=7235
xin ku le 	辛苦了	c=1 d=0.763379 t=7235
xin qing 	心情	c=1 d=0.204948 t=7235
xin ren 	新人	c=1 d=0.519442 t=7235
xin shi dai 	新時代	c=2 d=0.0340446 t=7235
xin wei lai 	新未來	c=1 d=0.402524 t=7235
xin xi 	信息	c=2 d=0.0120144 t=7235
xin xi hua 	信息化	c=1 d=0.0128424 t=7235
xin xu 	心虛	c=1 d=0.215364 t=7235
xing 	型	c=1 d=0.113608 t=7235
xing 	行	c=2 d=0.29608 t=7235
xing ming 	姓名	c=2 d=0.520583 t=7235
xing qi wu 	星期五	c=1 d=0.145876 t=7235
xiong di 	兄弟	c=1 d=0.00189223 t=7235
xiu gai 	修改	c=2 d=0.19076 t=7235
xu 	徐	c=2 d=1.8097 t=7235
xu lie 	序列	c=3 d=0.79976 t=7235
xu qiu 	需求	c=5 d=0.873716 t=7235
xu yao 	需要	c=4 d=0.770749 t=7235
xuan 	玄	c=1 d=0.271173 t=7235
xuan 	選	c=1 d=0.113042 t=7235
xuan ci 	選詞	c=1 d=0.960789 t=7235
xuan fu 	懸浮	c=1 d=0.108609 t=7235
xuan xiang 	選項	c=3 d=0.752423 t=7235
xuan xue 	玄學	c=1 d=0.227638 t=7235
xuan ze 	選擇	c=3 d=0.315058 t=7235
xue 	學	c=2 d=0.531919 t=7235
xue 	雪	c=2 d=1.14816 t=7235
xue gao 	雪糕	c=1 d=0.240508 t=7235
xue hui 	學會	c=1 d=0.0320647 t=7235
xue xi 	學習	c=6 d=0.558196 t=7235
ya 	呀	c=2 d=0.5348 t=7235
ya hei 	雅黑	c=3 d=2.28442 t=7235
ya kou 	啞口	c=1 d=0.0129715 t=7235
ya po 	壓迫	c=1 d=0.451581 t=7235
ya zha 	壓榨	c=1 d=0.453845 t=7235
yan 	眼	c=2 d=1.54542 t=7235
yan 	言	c=1 d=0.0284388 t=7235
yan biao qing 	眼表情	c=1 d=1 t=7235
yan chi 	延遲	c=7 d=1.07374 t=7235
yan jing 	眼鏡	c=3 d=1.98784 t=7235
yan jing bu 	眼鏡布	c=1 d=0.65377 t=7235
yan jing dian 	眼鏡店	c=1 d=0.722527 t=7235
yan jiu 	研究	c=2 d=0.0328978 t=7235
yan jiu yan jiu 	研究研究	c=2 d=0.7363 t=7235
yan se 	顏色	c=1 d=1 t=7235
yan shai 	顏色	c=1 d=0.162838 t=7235
yan shi 	延時	c=1 d=0.740818 t=7235
yan yuan 	演員	c=3 d=2.98506 t=7065
yang 	楊	c=1 d=0.302704 t=7235
yang 	樣	c=3 d=0.133949 t=7235
yang 	陽	c=1 d=0.657047 t=7235
yang 	養	c=2 d=0.266506 t=7235
yang lao 	養老	c=1 d=1 t=7060
yang pin 	樣品	c=1 d=0.771052 t=7235
yang qian hua 	楊千嬅	c=1 d=0.307279 t=7235
yao 	要	c=34 d=2.42054 t=7235
yao bu yao 	要不要	c=1 d=0.00470091 t=7235
yao me 	要麼	c=1 d=0.380983 t=7235
yao qiu 	要求	c=1 d=0.909373 t=7235
yao qu 	要去	c=1 d=0.357007 t=7235
yao shen 	搖身	c=1 d=0.151829 t=7235
yao shi 	要是	c=4 d=0.309172 t=7235
yao shi 	鑰匙	c=1 d=0.0555762 t=7235
ye 	也	c=16 d=2.28077 t=7235
ye 	夜	c=1 d=0.416862 t=7235
ye bu duo 	也不多	c=1 d=0.00427488 t=7235
ye bu shi 	也不是	c=1 d=0.0203434 t=7235
ye bu yao 	也不要	c=1 d=0.585669 t=7235
ye hao 	也好	c=2 d=1.9802 t=6966
ye jing 	液晶	c=1 d=0.932394 t=7235
ye jue de 	也覺得	c=1 d=0.810584 t=7235
ye ke neng 	也可能	c=1 d=0.00701293 t=7235
ye lai bu ji 	也來不及	c=1 d=0.436049 t=7235
ye neng 	也能	c=2 d=0.0057417 t=7235
ye qu 	也去	c=1 d=0.04573 t=7235
ye shi 	也是	c=11 d=2.32913 t=7235
ye xing 	也行	c=0 d=0.00884781 t=7235
ye xing le 	也行了	c=1 d=0.0889216 t=7235
ye yao 	也要	c=3 d=0.884581 t=7235
ye yi yang 	也一樣	c=1 d=0.063609 t=7235
ye you 	也有	c=1 d=1 t=7119
yi 	一	c=5 d=1.27272 t=7235
yi 	以	c=1 d=0.0475963 t=7235
yi 	依	c=1 d=0.694197 t=7235
yi 	已	c=1 d=0.0958472 t=7235
yi 	易	c=3 d=1.28685 t=7235
yi ban 	一半	c=1 d=0.524663 t=7235
yi ban 	一般	c=1 d=0.371577 t=7235
yi bi 	一筆	c=0 d=0.00175975 t=7235
yi bu 	一步	c=1 d=0.543351 t=7235
yi cha 	一查	c=1 d=0.941765 t=7235
yi chang 	一場	c=1 d=0.0126512 t=7235
yi dan 	一旦	c=1 d=0.0471227 t=7235
yi dian 	一點	c=2 d=0.298197 t=7235
yi dian ban 	一點半	c=1 d=0.427415 t=7235
yi ding 	一定	c=3 d=0.965605 t=7235
yi dong 	移動	c=1 d=0.0953692 t=7235
yi duo 	一多	c=1 d=1 t=7235
yi fang 	一方	c=1 d=0.186374 t=7235
yi fen 	一份	c=1 d=0.00433948 t=7235
yi fu 	衣服	c=2 d=0.149679 t=7235
yi ge 	一個	c=11 d=1.39219 t=7235
yi hou 	以後	c=3 d=0.753045 t=7235
yi huo 	易貨	c=1 d=0.0478349 t=7235
yi jing 	一經	c=1 d=0.00621991 t=7235
yi jing 	已經	c=16 d=1.72833 t=7235
yi ke 	一顆	c=1 d=0.56836 t=7235
yi lai 	依賴	c=1 d=0.657047 t=7235
yi liang ge 	一兩個	c=1 d=0.179066 t=7235
yi lu 	一路	c=0 d=0.0687289 t=7235
yi lu si 	一路斯	c=1 d=0.690734 t=7235
yi mo yi yang 	一模一樣	c=1 d=1 t=6898
yi pi 	一批	c=0 d=0.0704688 t=7235
yi pi ren 	一批人	c=1 d=0.70822 t=7235
yi qi 	一起	c=1 d=0.242926 t=7235
yi qian 	一千	c=1 d=0.0403566 t=7235
yi qian 	以前	c=2 d=1.07798 t=7235
yi qie 	一切	c=2 d=0.389645 t=7235
yi qun 	一羣	c=1 d=0.396531 t=7235
yi ran 	依然	c=2 d=0.640824 t=7235
yi sheng 	一生	c=3 d=1.04127 t=7235
yi sheng zhi di 	一生之敵	c=1 d=1 t=7235
yi shou 	一手	c=1 d=0.104874 t=7235
yi si 	意思	c=9 d=1.60699 t=7235
yi tian 	一天	c=1 d=0.1764 t=7235
yi wan 	億萬	c=1 d=0.951229 t=7235
yi wei 	以爲	c=1 d=0.0742736 t=7235
yi wei 	意味	c=3 d=0.752014 t=7235
yi wei zhe 	意味着	c=1 d=0.0599047 t=7235
yi xia 	一下	c=5 d=0.962097 t=7235
yi xia wu 	一下午	c=1 d=0.941765 t=7235
yi xiao shi 	一小時	c=1 d=0.245367 t=7235
yi xie 	一些	c=2 d=0.197566 t=7235
yi yang 	一樣	c=4 d=0.251038 t=7235
yi yi 	意義	c=1 d=0.362402 t=7235
yi you 	已有	c=1 d=0.843665 t=7235
yi zheng 	伊正	c=1 d=0.110251 t=7235
yi zhi 	一直	c=8 d=1.65169 t=7235
yin 	銀	c=1 d=0.298197 t=7235
yin hang 	銀行	c=1 d=0.148823 t=7235
yin jiao 	引腳	c=1 d=0.822835 t=7235
yin mou 	陰謀	c=2 d=0.478624 t=7235
yin shi 	飲食	c=1 d=0.99005 t=7235
yin si 	隱私	c=1 d=0.00606634 t=7235
yin wei 	因爲	c=5 d=0.826959 t=7235
yin yang guai qi 	陰陽怪氣	c=1 d=0.588605 t=7235
yin yue 	音樂	c=1 d=0.985112 t=7235
ying 	英	c=1 d=0.15259 t=7235
ying dao li 	硬道理	c=1 d=0.341298 t=7235
ying gai 	應該	c=11 d=1.34519 t=7235
ying jian 	硬件	c=4 d=1.62101 t=7235
ying jie 	迎接	c=1 d=0.0152985 t=7235
ying li 	盈利	c=3 d=1.01335 t=7235
ying she 	映射	c=5 d=1.77218 t=7235
ying wen 	英文	c=7 d=2.95052 t=7235
ying xiang 	影響	c=2 d=0.554377 t=7235
ying yong 	應用	c=2 d=0.892249 t=7235
ying yu 	英語	c=4 d=0.282397 t=7235
yo 	喲	c=0 d=0.0995012 t=7235
yong 	用	c=45 d=3.01166 t=7235
yong bi 	用幣	c=1 d=1 t=7235
yong dao 	用到	c=1 d=0.00543443 t=7235
yong de 	用的	c=1 d=1 t=6952
yong guo 	用過	c=2 d=0.336216 t=7235
yong hu 	用戶	c=1 d=1 t=7200
yong hu ming 	用戶名	c=2 d=0.517106 t=7235
yong le 	用了	c=1 d=0.923116 t=7235
yong ni 	用你	c=1 d=0.744532 t=7235
yong wo 	用我	c=1 d=0.429557 t=7235
yong you 	擁有	c=1 d=0.680451 t=7235
yong yuan 	永遠	c=1 d=0.0337087 t=7235
you 	又	c=15 d=1.46767 t=7235
you 	友	c=2 d=0.742173 t=7235
you 	有	c=51 d=3.10706 t=7235
you ba 	有吧	c=1 d=0.179066 t=7235
you bei wu huan 	有備無患	c=1 d=0.22313 t=7235
you bi yao 	有必要	c=1 d=0.481909 t=7235
you bu 	又不	c=1 d=0.196912 t=7235
you bu shi 	又不是	c=2 d=0.927743 t=7235
you bu zhi chi 	又不支持	c=1 d=0.00402593 t=7235
you bu zhi dao 	又不知道	c=1 d=0.514274 t=7235
you dao li 	有道理	c=1 d=0.346456 t=7235
you de 	有的	c=1 d=0.110803 t=7235
you dian 	有點	c=3 d=1.02375 t=7235
you e 	又餓	c=0 d=0.0447088 t=7235
you e le 	又餓了	c=1 d=0.449329 t=7235
you ge 	有個	c=5 d=0.777992 t=7235
you hen jiu 	有很久	c=1 d=0.97531 t=7235
you hua 	優化	c=1 d=0.0432828 t=7235
you jian 	右鍵	c=6 d=1.36977 t=7235
you jian 	郵件	c=1 d=0.0116203 t=7235
you le 	有了	c=2 d=0.588605 t=7235
you mei you 	有沒有	c=6 d=0.557189 t=7235
you qian 	有錢	c=2 d=0.587274 t=7235
you qiang 	有牆	c=1 d=0.0141223 t=7235
you ren 	有人	c=3 d=0.850576 t=7235
you shi 	又是	c=2 d=0.186362 t=7235
you shi 	有時	c=1 d=0.40657 t=7235
you tui jian 	有推薦	c=1 d=0.217621 t=7235
you wen ti 	有問題	c=1 d=0.180866 t=7235
you xi 	遊戲	c=1 d=1 t=7235
you xiang 	郵箱	c=2 d=0.76725 t=7235
you xiu 	優秀	c=2 d=0.0621347 t=7235
you yi ge 	有一個	c=1 d=0.071719 t=7235
you yi jian 	有意見	c=1 d=0.447088 t=7235
you yi shuo yi 	有一說一	c=1 d=0.423162 t=7235
you zai na 	有在哪	c=1 d=0.744532 t=7235
you zhe ge 	有這個	c=1 d=0.00386807 t=7235
you zhe xie 	有這些	c=1 d=0.0437178 t=7235
yu 	於	c=1 d=0.99005 t=7235
yu 	與	c=4 d=0.882497 t=7235
yu 	魚	c=3 d=1.15682 t=7235
yu dao 	遇到	c=1 d=1 t=7130
yu fa 	語法	c=2 d=1.01863 t=7235
yu ji 	預計	c=1 d=0.436049 t=7235
yu jian 	預見	c=1 d=0.0675424 t=7235
yu lan 	預覽	c=1 d=0.0505395 t=7235
yu men 	鬱悶	c=2 d=0.664705 t=7235
yu nian 	餘年	c=1 d=1 t=6946
yu san 	雨傘	c=1 d=0.210136 t=7235
